,session,method,gender,emotion,n_annotators,agreement,path,transcript,duration
530,1,script,F,ang,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F008.wav," Because she knows what I know, that's why.  She's faithful as a rock.  In my darkest moments, I think of her waiting and I know that I'm right.
",10.7799375
531,1,script,F,ang,3,2,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F009.wav," Nobody in this house dares take away her faith, Joe.  You know strangers might, but not his father, not his brother.
",9.1599375
532,1,script,F,ang,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F010.wav," I want you to-- I want you to act like he is coming back, both of you.  Don't think I haven't noticed you since Chris invited her here.
",9.81
533,1,script,F,ang,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F011.wav," I won't stand for any nonsense.
",3.5
534,1,script,F,ang,3,2,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F012.wav," Because if he's not coming back, I'll kill myself.  Oh laugh, laugh all you like but why does this happen the very night he comes back.  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe, look.
",14.14
535,1,script,F,ang,3,2,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F013.wav," Just believe with me, Joe. Only last week a man came back in Detroit missing longer than Larry.  Believe with me. You, above all, have got to believe. Just believe.
",10.2099375
536,1,script,F,fru,3,2,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F014.wav," I can't help it.
",2.7099375
537,1,script,F,neu,3,2,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M001.wav," Well maybe...maybe he just wanted to see her.
",5.0299375
538,1,script,F,fru,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M003.wav," [BREATHING] You don't look at me like that.  He didn't tell me anything more than he told you.
",6.8999375
539,1,script,F,neu,3,2,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M004.wav," How do you know he's even thinking about it?
",2.8
540,1,script,F,fru,3,2,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M006.wav," Now listen.
",1.9499375
541,1,script,F,fru,3,2,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M007.wav," You can't read her mind.
",2.33
542,1,script,F,neu,3,2,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M008.wav," How do you know why she waited?
",2.2099375
543,1,script,F,fru,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M009.wav," Hey look, it's a nice day, huh?  Why are we arguing?
",4.27
544,1,script,F,fru,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M010.wav," What do you want me to do? What do you want?
",4.2399375
545,1,script,F,fru,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M011.wav," Kate.
",1.5724375
546,1,script,F,fru,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M012.wav," [BREATHING]
",2.27
547,1,script,F,fru,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M013.wav," Calm yourself.
",1.9399375
548,1,script,F,fru,3,2,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M014.wav," Okay. Calm yourself.
",2.1975
549,1,script,F,fru,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M015.wav," I know. All right, all right. All right. Okay.  Calm yourself. What does that mean, me above all?
",7.1799375
550,1,script,F,ang,3,3,Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M017.wav," What have I got to hide?  What the hell is the matter with you, Kate?
",6.5899375
551,1,script,M,exc,3,2,Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F007.wav," [BREATHING]
",1.1899375
552,1,script,M,exc,3,2,Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F031.wav," Oh, Charles.  That was his name Charles. He did wriggle so beautifully.
",6.25
553,1,script,M,exc,3,2,Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F041.wav," Oh you knew there was nothing in that.
",4.8411875
554,1,script,M,sad,3,2,Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M014.wav," Darling, don't say that.
",2.31
555,1,script,M,exc,3,2,Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M028.wav," Let's pity the poor philosophers, huh?  Let's enjoy the party for as long as we can, okay?  Let's blow trumpets and squeakers and sit like small idiotic school children. [LAUGHTER]
",14.306625
556,1,script,M,exc,3,2,Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M029.wav," Come here darling, kiss me
",3.3744375
557,1,script,M,exc,3,2,Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M037.wav," But you know it wasn't as bad as the one we had in Cannes...mmhmm...where your curling irons burnt a hole in my dressing gown.
",9.3899375
558,1,script,F,exc,3,2,Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F006.wav," We'll behave exquisitely.
",2.5339375
559,1,script,F,exc,3,2,Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F007.wav," I think I shall do a curtsy.
",2.1899375
560,1,script,F,exc,3,2,Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F012.wav," Who's they?
",1.5199375
561,1,script,F,exc,3,2,Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F024.wav," Oh Charles, that was his name.  He did wiggle so beautifully.
",5.07
562,1,script,F,exc,3,2,Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M005.wav," I don't care then.
",2.66
563,1,script,F,exc,3,2,Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M021.wav," Yes.  Yes with all of his might.
",3.9924375
564,1,script,F,exc,3,2,Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M024.wav," Let's be superficial, and just pity those poor philosophers, huh?  Let's blow trumpets and squeakers and enjoy the party for as long as we can, you know, like small, idiotic school children.
",12.5849375
565,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F000.wav," Did you get the mail? So you saw my letter?
",9.3311875
566,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F001.wav," Yeah.  I know.
",2.93
567,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F002.wav," I don't know.  I put in that. request too. They didn't...
",5.7235
568,1,impro,F,neu,4,2,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F003.wav," I guess, you know, everybody has to make sacrifices.
",5.6525
569,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F004.wav," There's people that have given more though, you know?
",5.7699375
570,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F005.wav," I know.
",2.56
571,1,impro,F,neu,4,2,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F006.wav," There's babies over there, though, that need mothers.
",4.215
572,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F008.wav," Just, you know, kicking myself.
",3.8868125
573,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F010.wav," things just aren't what they seem.
",4.25
574,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F012.wav," If not me then, who?
",3.0305
575,1,impro,F,sad,4,4,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F013.wav," You'll videotape everything, yeah?
",6.1254375
576,1,impro,F,sad,4,4,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F014.wav," Maybe you can send it to me, like stream it, yeah?
",7.4
577,1,impro,F,sad,4,4,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F015.wav," Last month--  Yeah.
",3.587875
578,1,impro,F,neu,4,2,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F016.wav," I have to find sitters.
",2.1899375
579,1,impro,F,sad,4,4,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F017.wav," We've got friends, that's why we moved here, huh?  Because there is a day care down the street.
",6.6549375
580,1,impro,F,neu,4,2,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F018.wav," And your mother is close by.
",3.05
581,1,impro,F,sad,4,4,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F019.wav," I'll send you lots of letters.
",3.059375
582,1,impro,F,sad,4,4,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F020.wav," And I want lots and lots and lots of pictures.
",4.5299375
583,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M001.wav," I don't understand.  You've already done so much, I don't know why do you have to go back.
",5.7958125
584,1,impro,F,fru,4,2,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M003.wav," I just don't see how they can make you leave when you have a new baby - we have a new kid.
",6.3433125
585,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M005.wav," I don't know how you can be okay with this?  I don't know why you're not-- you're fine with it.
",4.9499375
586,1,impro,F,fru,4,2,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M008.wav," I know.
",2.634625
587,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M009.wav," I just don't see why it has to be you.
",3.6725
588,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M010.wav," What am I going to do? Huh?
",4.2194375
589,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M011.wav," Yeah.
",3.2199375
590,1,impro,F,neu,4,2,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M012.wav," Don't you guys have access to computers over there.
",4.6800625
591,1,impro,F,sad,4,4,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M013.wav," I just don't know how I'm going to do it without you.
",4.73
592,1,impro,F,sad,4,3,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M014.wav," I can't raise a baby by myself.  How?
",4.615
593,1,impro,F,neu,4,2,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M015.wav," I know.
",1.25
594,1,impro,F,fru,4,2,Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M016.wav," It's just not fair.
",4.4153125
595,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F001.wav," Ugh...
",1.73
596,1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F005.wav," You keep saying ""my flashlight"" like somehow it's just yours. How's that supposed to make me feel?
",4.6899375
597,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F007.wav," No.
",1.28
598,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F008.wav," I'm fine.
",1.745
599,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F010.wav," I'm cold.
",1.9225625
600,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F011.wav," It's after eleven, let's go home.
",2.8349375
601,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F012.wav," There is no point.
",2.1514375
602,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F013.wav," That's my point.
",2.1899375
603,1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F014.wav," Then let's go.
",2.3
604,1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F017.wav," Pass what up?  These little fish swim out of the ocean, they flop around on the sand then they swim back and then they die.
",9.0088125
605,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F018.wav," I don't know what you're so excited about.  This isn't a moon landing we're talking about, it's fish, it's a fish nobody even eats.
",10.66
606,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F019.wav," Oh, Augie.
",2.201125
607,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F020.wav," I'm not.
",2.1635
608,1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F021.wav," Yes.
",1.5
609,1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F022.wav," Last year, you'll also remember we got--our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight and we did not see the grunions.
",14.0103125
610,1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F023.wav," We didn't see them the year before either.
",2.2099375
611,1,script,M,exc,3,3,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M000.wav," What time is it?  God, this is great, isn't it?  I can't believe it.
",5.1511875
612,1,script,M,exc,3,3,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M001.wav," Of course I did want to a little further up the coast you know get away from all the lights and people and everything.  Is it midnight, do they always start at midnight?  Is that what it is midnight?  How you doing, huh? You okay?  That's good.
",12.0024375
613,1,script,M,exc,3,3,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M002.wav," Look, there what's that, what's that?  Is it--
",4.9275
614,1,script,M,exc,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M004.wav," Oh, no I can't tell though.  Although probably if you can't tell it probably isn't them right, yeah.  Probably going to be like unmistakable, right?
",9.9218125
615,1,script,M,exc,3,3,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M005.wav," Gosh, this is great, isn't it?  This is awesome.  Oh, no you know what I forgot?
",10.7425
616,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M007.wav," Flashlight the silver one.  There's only one isn't there?
",4.1975
617,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M009.wav," Oh, well, yeah of course.
",1.87
618,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M010.wav," Of course, our flashlight.  What's your is mine, mi flashlight es su flashlight.
",6.8399375
619,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M011.wav," Gosh, I should have brought it. I can't believe I forgot that.
",5.201125
620,1,script,M,exc,3,3,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M014.wav," You know what we should've brought a blanket too.  Man, our blanket, our blanket.  Wish I had six-pack too, a six-pack would be just the ticket right about now, huh, six-pack.
",17.4199375
621,1,script,M,exc,3,3,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M016.wav," Oh yeah, I'm so excited right now I'm like a kid.
",3.5199375
622,1,script,M,exc,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M017.wav," I can't believe I got out of the house without my fly zipped up even.
",4.4199375
623,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M020.wav," Do you want my jacket?
",2.882125
624,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M021.wav," What are you kidding?  We just got here.  We don't want to turn around and go home now.  What's the point coming all the way down here?
",7.2
625,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M022.wav," Right.
",1.6875
626,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M023.wav," That's my point too.
",2.8525
627,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M024.wav," No, wait no, no that's not my point.  My point is there is no point and coming all the way down here if we just turn around and go home.
",8.14
628,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M026.wav," Why not?
",1.8399375
629,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M027.wav," It's not stupid.  It's a natural phenomenon.
",5.4
630,1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M028.wav," People in Kansas would have to get plane tickets and make hotel reservations to see this.  It's only forty minutes away; it's just too good to pass up.
",9.802375
631,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M030.wav," Yeah, they do.
",1.6
632,1,script,M,exc,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M031.wav," Well, okay whatever, okay but it's a fish who do something that like no other fish do, you know, it's like those swallows that return to Capistrano or those like those lemmings that jumped off the cliffs, you know.
",15.73
633,1,script,M,exc,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M032.wav," It's like a little bit of the unexplainable, a little magic, a little mystery.  I just don't see how you can not be interested in this.
",8.0825
634,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M034.wav," All right.
",3.1199375
635,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M035.wav," I don't get it though, I mean the first time we came here you said it was like the best night of your life...
",7.4424375
636,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M036.wav," And last year I remember like distinctively you were so excited to get here that you didn't realize you stubbed your toe until we were in a car.
",8.01
637,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M037.wav," We just weren't in a good spot though.
",2.23325
638,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M039.wav," Come on, trust me I got instincts for these things, okay?  So just--just think about it all right?  Okay, I know you're not interested, think about it...
",11.868
